h_index_1,couple_name_1,couple_1,couple_2,couple_name_2,h_index_2,sum_paper
1,Muhamad Soleh,57203063873,57193834508,Dewa Made Sri Arsa,3,1
1,Audrey Mickle,57031748000,8768122000,Margaret C. O'Brien,7,1
1,Muhamad Soleh,57203063873,56703537300,Winangsari Pradani,1,1
1,Mohammad Agung Wibowo,57203063403,56703537300,Winangsari Pradani,1,1
1,Mohammad Agung Wibowo,57203063403,57203063873,Muhamad Soleh,1,1
1,Audrey Mickle,57031748000,56440101100,Margaret E.R. O’Brien,8,1
8,Tati Latifah Rajab Mengko,14019972600,56906981800,Oemie Kalsoem,2,1
11,Dwi Hendratmo Widyantoro,6602725346,13104011100,Ayu Purwarianti,9,1
11,Dwi Hendratmo Widyantoro,6602725346,55844904400,Ade Romadhony,2,1
11,Dwi Hendratmo Widyantoro,6602725346,56906981800,Oemie Kalsoem,2,1
11,Dwi Hendratmo Widyantoro,6602725346,14019972600,Tati Latifah Rajab Mengko,8,1
10,Kerstin A. Lehnert,24171247000,8768122000,Margaret C. O'Brien,7,1
9,Pornthep Anussornnitisarn,16309200100,55320586000,Yuanisa Ditari,2,1
5,Arief Ramadhan,53264599300,57201446744,Fikri Akbarsyah Anza,1,1
9,Pornthep Anussornnitisarn,16309200100,57194216833,Erma Nindiaswari,0,1
2,Henry Antonius Eka Widjaja,56411854200,57194541043,Muhammad Reza,1,1
2,Henry Antonius Eka Widjaja,56411854200,57194550912,I. Y. Made Dhanar,1,1
2,Henry Antonius Eka Widjaja,56411854200,57194545619,Junario Wibawa,1,1
0,Emanuel Jando,57203066780,56958616200,undefined Sasmoko,5,1
46,Tim Finin,7003679538,56440101100,Margaret E.R. O’Brien,8,1
4,Agung Trisetyarso,36337949500,56820169100,Edi Abdurachman,3,1
4,Agung Trisetyarso,36337949500,57211393688,Harco Leslie Hendric Spits Warnars,7,1
4,Agung Trisetyarso,36337949500,6506896570,Suhono Harso Supangkat,6,1
4,Agung Trisetyarso,36337949500,36194762800,Raymond Kosala,6,1
4,Agung Trisetyarso,36337949500,9944012900,Yaya Heryadi,5,1
1,Harjo Baskoro,57203058557,36337949500,Agung Trisetyarso,4,1
1,Endi Putro,57203092481,57211393688,Harco Leslie Hendric Spits Warnars,7,1
8,Matthew B. Jones,57203774541,8768122000,Margaret C. O'Brien,7,1
1,Endi Putro,57203092481,9944012900,Yaya Heryadi,5,1
1,Endi Putro,57203092481,36337949500,Agung Trisetyarso,4,1
9,Pornthep Anussornnitisarn,16309200100,57194211796,Solikin Gitik,0,1
8,Matthew B. Jones,57203774541,56440101100,Margaret E.R. O’Brien,8,1
7,Margaret C. O'Brien,8768122000,8902317200,Mark P. Schildhauer,20,1
5,Arief Ramadhan,53264599300,57210766788,Ardye Amando Pratama,1,1
11,Marius Iulian Corici,24473977600,24779778000,Sebastian Wahle,7,1
2,Handrie Noprisson,57189267265,57193493629,Wahyu Indra Satria,1,1
2,Handrie Noprisson,57189267265,57193493583,Rahmi Imanda,1,1
2,Handrie Noprisson,57189267265,56905441800,Mesnan Silalahi,1,1
10,Matthias Knorr,36447632600,7005680695,Frederick W. Maier,10,1
10,Matthias Knorr,36447632600,55814521900,Cong Wang,2,1
10,Frederick W. Maier,7005680695,55814521900,Cong Wang,2,1
2,Handrie Noprisson,57189267265,57190393060,Isnaeni Nurrohmah,2,1
2,Handrie Noprisson,57189267265,57202816502,Syamsudin,0,1
11,Marius Iulian Corici,24473977600,8375503900,Hakan Coşkun,5,1
2,Handrie Noprisson,57189267265,57191851357,Nurbojatmiko,1,1
11,Marius Iulian Corici,24473977600,55543745700,Asma Elmangoush,8,1
2,Handrie Noprisson,57189267265,57203134899,Winarni,1,1
2,Handrie Noprisson,57189267265,57201672564,I. D. Permatasari,1,1
2,Handrie Noprisson,57189267265,57200213915,Rinda Wahyuni,1,1
11,Marius Iulian Corici,24473977600,55637507400,Tong Mao,1,1
2,Handrie Noprisson,57189267265,57203115107,Nadia Nur Annisa,0,1
2,Handrie Noprisson,57189267265,57189213600,Pristi Sukmasetya,1,1
11,Marius Iulian Corici,24473977600,56216485700,Thomas Magedanz,22,1
2,Handrie Noprisson,57189267265,57188872133,Amalia Rahmah,1,1
2,Handrie Noprisson,57189267265,57201985094,Irwan Munandar,1,1
5,Arief Ramadhan,53264599300,57193829506,Ikut Tri Handoyo,1,1
2,David Carral Martínez,55568137400,55814521900,Cong Wang,2,1
20,Mark P. Schildhauer,8902317200,56440101100,Margaret E.R. O’Brien,8,1
5,Arief Ramadhan,53264599300,57203115312,Anissa Edwita,0,1
5,Arief Ramadhan,53264599300,57200214510,Deki Satria,1,1
2,Monica Sam,56559730600,57207371131,Cong Wang,1,1
2,Monica Sam,56559730600,7402209477,John C. Gallagher,11,1
1,Cong Wang,57207371131,7402209477,John C. Gallagher,11,1
5,Arief Ramadhan,53264599300,57200213915,Rinda Wahyuni,1,1
15,Krishnaprasad Thirunarayan,6602813166,30267595600,Torsten Hahmann,6,1
5,Arief Ramadhan,53264599300,57189256576,Nuralamsah Zulkarnaim,2,1
5,Arief Ramadhan,53264599300,56595279700,Vina Ayumi,3,1
1,Moch Sidhki Adha,57035637000,57035596300,Tisha Melia,1,1
2,David Carral Martínez,55568137400,36447632600,Matthias Knorr,10,1
2,Handrie Noprisson,57189267265,57193688134,Rachmat Firman,1,1
2,Handrie Noprisson,57189267265,57193688814,Marissa Utami,1,1
2,David Carral Martínez,55568137400,7005680695,Frederick W. Maier,10,1
2,Handrie Noprisson,57189267265,57189256951,Wina Permana Sari,2,1
2,Handrie Noprisson,57189267265,57201981831,I. G.K. Rizal,1,1
5,Arief Ramadhan,53264599300,57201990089,Pudy Prima,1,1
6,Cynthia L. Chandler,14014149800,8768122000,Margaret C. O'Brien,7,1
0,Fathiya Achmad,56071622700,56071233900,Irene Sherlyta Gloria,0,1
0,Anindhita Dwi Saraswati,57204421633,57204343112,Syaiful Reyneta Carissa Anwar,1,1
3,Puji Rahayu,55514008400,57193693543,Hadiyan Nur Rochman,1,1
6,Víctor Rodríguez-Doncel,35204031900,57002403900,Ashley Coleman,1,1
3,Puji Rahayu,55514008400,56905441800,Mesnan Silalahi,1,1
3,Puji Rahayu,55514008400,57190393060,Isnaeni Nurrohmah,2,1
3,Puji Rahayu,55514008400,57193673716,Faisal Khalid,1,1
3,Puji Rahayu,55514008400,56595080500,Elin Cahyaningsih,3,1
1,Izzah Fadhilah Akmaliah,57200217166,57193493583,Rahmi Imanda,1,1
2,Reihaneh Amini,56982672500,57002403900,Ashley Coleman,1,1
4,Bo Yan,57187582800,56442825900,Yingjie Hu,7,1
4,Bo Yan,57187582800,8652033100,Brandon Kuczenski,8,1
4,Bo Yan,57187582800,36116605600,Andrea Ballatore,12,1
1,Izzah Fadhilah Akmaliah,57200217166,57190393060,Isnaeni Nurrohmah,2,1
4,Bo Yan,57187582800,57002202900,Yiting Ju,3,1
4,Bo Yan,57187582800,7201479719,Sangwon Suh,40,1
4,Bo Yan,57187582800,15052044800,Wesley Ingwersen,16,1
7,Yingjie Hu,56442825900,36116605600,Andrea Ballatore,12,1
1,Ika Arthalia Wulandari,57200213020,57193493583,Rahmi Imanda,1,1
3,Puji Rahayu,55514008400,57193688814,Marissa Utami,1,1
0,Widiarto Adiyoso,57204435956,57188977443,Sumarsih Condroayu Purbarani,1,1
0,Widiarto Adiyoso,57204435956,57204421633,Anindhita Dwi Saraswati,0,1
1,Sumarsih Condroayu Purbarani,57188977443,57188983587,D. Hendrayanti,4,1
1,Sumarsih Condroayu Purbarani,57188977443,57189234079,Hanif Arif Wisesa,1,1
1,Sumarsih Condroayu Purbarani,57188977443,57189239310,Qurrotin A'Yunina Moa,1,1
1,Sumarsih Condroayu Purbarani,57188977443,55490339500,Grafika Jati,5,1
1,Sumarsih Condroayu Purbarani,57188977443,57190390119,Baginda Anggun Nan Cenka,1,1
7,Tom Narock,6504641182,8768122000,Margaret C. O'Brien,7,1
1,Sumarsih Condroayu Purbarani,57188977443,36863370000,Wade H. Goodridge,5,1
1,Sumarsih Condroayu Purbarani,57188977443,23094683400,Oenardi Lawanto,7,1
1,Sumarsih Condroayu Purbarani,57188977443,57205093224,A. Bowolaksono,7,1
0,Widiarto Adiyoso,57204435956,57204417633,Annissa Fildzah Rafi Putri,0,1
1,Sumarsih Condroayu Purbarani,57188977443,57188984882,Dwi M.J. Purnomo,2,1
1,Sumarsih Condroayu Purbarani,57188977443,24366963800,Doni Hikmat Ramdhan,9,1
1,Sumarsih Condroayu Purbarani,57188977443,57204343112,Syaiful Reyneta Carissa Anwar,1,1
7,Tom Narock,6504641182,56440101100,Margaret E.R. O’Brien,8,1
1,Sumarsih Condroayu Purbarani,57188977443,57204417633,Annissa Fildzah Rafi Putri,0,1
1,Sumarsih Condroayu Purbarani,57188977443,57204421633,Anindhita Dwi Saraswati,0,1
0,Widiarto Adiyoso,57204435956,57204343112,Syaiful Reyneta Carissa Anwar,1,1
1,Ika Arthalia Wulandari,57200213020,57210766788,Ardye Amando Pratama,1,1
1,Ika Arthalia Wulandari,57200213020,56905441800,Mesnan Silalahi,1,1
1,Ika Arthalia Wulandari,57200213020,57190393060,Isnaeni Nurrohmah,2,1
32,Pascal Hitzler,8876646400,15835503600,Elizabeth Sexton-Kennedy,90,1
32,Pascal Hitzler,8876646400,55941882400,Bo P. Weidema,28,1
7,Yingjie Hu,56442825900,6507160931,Gary Berg-Cross,5,1
32,Pascal Hitzler,8876646400,57188451100,Timothy Finest,1,1
32,Pascal Hitzler,8876646400,35228201700,Gordon Watts,87,1
7,Yingjie Hu,56442825900,8768122000,Margaret C. O'Brien,7,1
7,Yingjie Hu,56442825900,56440101100,Margaret E.R. O’Brien,8,1
8,Brandon Kuczenski,8652033100,36116605600,Andrea Ballatore,12,1
32,Pascal Hitzler,8876646400,6505817089,Kati Lassila-Perini,91,1
32,Pascal Hitzler,8876646400,6507586219,Johan Tivander,2,1
32,Pascal Hitzler,8876646400,35227399700,Michael D. Hildreth,103,1
32,Pascal Hitzler,8876646400,55866504500,Patricia Herterich,2,1
32,Pascal Hitzler,8876646400,55496905200,Sünje Dallmeier-Tiessen,6,1
8,Brandon Kuczenski,8652033100,55941882400,Bo P. Weidema,28,1
8,Brandon Kuczenski,8652033100,6505917224,B. Rivela,8,1
8,Brandon Kuczenski,8652033100,6507586219,Johan Tivander,2,1
32,Pascal Hitzler,8876646400,36116605600,Andrea Ballatore,12,1
32,Pascal Hitzler,8876646400,6505917224,B. Rivela,8,1
32,Pascal Hitzler,8876646400,57203202558,David E. Meyer,12,1
1,Ika Arthalia Wulandari,57200213020,57203134899,Winarni,1,1
7,Yingjie Hu,56442825900,55941882400,Bo P. Weidema,28,1
1,Ika Arthalia Wulandari,57200213020,57205118201,Regina Carla Handayani,1,1
1,Ika Arthalia Wulandari,57200213020,56595080500,Elin Cahyaningsih,3,1
32,Pascal Hitzler,8876646400,55814521900,Cong Wang,2,1
32,Pascal Hitzler,8876646400,36447632600,Matthias Knorr,10,1
32,Pascal Hitzler,8876646400,23390358300,Simon Scheider,11,1
32,Pascal Hitzler,8876646400,30267595600,Torsten Hahmann,6,1
32,Pascal Hitzler,8876646400,6602813166,Krishnaprasad Thirunarayan,15,1
7,Yingjie Hu,56442825900,6505917224,B. Rivela,8,1
7,Yingjie Hu,56442825900,57203202558,David E. Meyer,12,1
7,Yingjie Hu,56442825900,6507586219,Johan Tivander,2,1
32,Pascal Hitzler,8876646400,7402209477,John C. Gallagher,11,1
32,Pascal Hitzler,8876646400,57207371131,Cong Wang,1,1
32,Pascal Hitzler,8876646400,56559730600,Monica Sam,2,1
32,Pascal Hitzler,8876646400,23009745000,Sebastian Rudolph,24,1
32,Pascal Hitzler,8876646400,56440101100,Margaret E.R. O’Brien,8,1
32,Pascal Hitzler,8876646400,8768122000,Margaret C. O'Brien,7,1
0,Anindhita Dwi Saraswati,57204421633,57204417633,Annissa Fildzah Rafi Putri,0,1
0,Annissa Fildzah Rafi Putri,57204417633,57204343112,Syaiful Reyneta Carissa Anwar,1,1
16,Stéphane Bressan,6701908788,14021930700,Gatot Wahyudi,1,1
2,Lu Zhou,56318688900,13806682500,Michelle Cheatham,9,1
6,David Carral,55813191900,35227399700,Michael D. Hildreth,103,1
30,Krzysztof Janowicz,13610913700,57187582800,Bo Yan,4,1
30,Krzysztof Janowicz,13610913700,8968017800,Eva Blomqvist,13,1
6,David Carral,55813191900,6505817089,Kati Lassila-Perini,91,1
6,David Carral,55813191900,15835503600,Elizabeth Sexton-Kennedy,90,1
6,David Carral,55813191900,35228201700,Gordon Watts,87,1
6,David Carral,55813191900,23009745000,Sebastian Rudolph,24,1
6,David Carral,55813191900,23390358300,Simon Scheider,11,1
8,Charles F. Vardeman,6506219996,56442825900,Yingjie Hu,7,1
8,Charles F. Vardeman,6506219996,8652033100,Brandon Kuczenski,8,1
8,Charles F. Vardeman,6506219996,57002202900,Yiting Ju,3,1
8,Charles F. Vardeman,6506219996,7201479719,Sangwon Suh,40,1
8,Charles F. Vardeman,6506219996,15052044800,Wesley Ingwersen,16,1
8,Charles F. Vardeman,6506219996,55496905200,Sünje Dallmeier-Tiessen,6,1
8,Charles F. Vardeman,6506219996,55866504500,Patricia Herterich,2,1
8,Charles F. Vardeman,6506219996,35227399700,Michael D. Hildreth,103,1
8,Charles F. Vardeman,6506219996,6505817089,Kati Lassila-Perini,91,1
6,David Carral,55813191900,55866504500,Patricia Herterich,2,1
6,David Carral,55813191900,55496905200,Sünje Dallmeier-Tiessen,6,1
30,Krzysztof Janowicz,13610913700,36116605600,Andrea Ballatore,12,1
4,Karl Hammar,36499648500,16550808400,Monika Solanki,9,1
30,Krzysztof Janowicz,13610913700,56440101100,Margaret E.R. O’Brien,8,1
30,Krzysztof Janowicz,13610913700,57203202558,David E. Meyer,12,1
30,Krzysztof Janowicz,13610913700,6602813166,Krishnaprasad Thirunarayan,15,1
30,Krzysztof Janowicz,13610913700,30267595600,Torsten Hahmann,6,1
30,Krzysztof Janowicz,13610913700,23390358300,Simon Scheider,11,1
4,Karl Hammar,36499648500,55920281500,Agnieszka Ławrynowicz,8,1
4,Karl Hammar,36499648500,42862074000,Andrea Giovanni Nuzzolese,13,1
30,Krzysztof Janowicz,13610913700,6507586219,Johan Tivander,2,1
9,Monika Solanki,16550808400,6504641182,Tom Narock,7,1
8,Agnieszka Ławrynowicz,55920281500,42862074000,Andrea Giovanni Nuzzolese,13,1
8,Agnieszka Ławrynowicz,55920281500,16550808400,Monika Solanki,9,1
13,Andrea Giovanni Nuzzolese,42862074000,16550808400,Monika Solanki,9,1
30,Krzysztof Janowicz,13610913700,6505917224,B. Rivela,8,1
9,Monika Solanki,16550808400,8968017800,Eva Blomqvist,13,1
30,Krzysztof Janowicz,13610913700,55941882400,Bo P. Weidema,28,1
30,Krzysztof Janowicz,13610913700,57188451100,Timothy Finest,1,1
8,Charles F. Vardeman,6506219996,15835503600,Elizabeth Sexton-Kennedy,90,1
8,Charles F. Vardeman,6506219996,35228201700,Gordon Watts,87,1
8,Charles F. Vardeman,6506219996,55941882400,Bo P. Weidema,28,1
9,Michelle Cheatham,13806682500,55866504500,Patricia Herterich,2,1
3,Aimee P.C. Buccellato,54583134800,6602813166,Krishnaprasad Thirunarayan,15,1
3,Aimee P.C. Buccellato,54583134800,30267595600,Torsten Hahmann,6,1
13,Eva Blomqvist,8968017800,6504641182,Tom Narock,7,1
9,Michelle Cheatham,13806682500,35228201700,Gordon Watts,87,1
9,Michelle Cheatham,13806682500,15835503600,Elizabeth Sexton-Kennedy,90,1
9,Michelle Cheatham,13806682500,6505817089,Kati Lassila-Perini,91,1
9,Michelle Cheatham,13806682500,35227399700,Michael D. Hildreth,103,1
9,Michelle Cheatham,13806682500,55496905200,Sünje Dallmeier-Tiessen,6,1
3,Aimee P.C. Buccellato,54583134800,6507160931,Gary Berg-Cross,5,1
9,Michelle Cheatham,13806682500,15052044800,Wesley Ingwersen,16,1
9,Michelle Cheatham,13806682500,7201479719,Sangwon Suh,40,1
7,Tom Narock,6504641182,57188451100,Timothy Finest,1,1
9,Michelle Cheatham,13806682500,57002202900,Yiting Ju,3,1
9,Michelle Cheatham,13806682500,8652033100,Brandon Kuczenski,8,1
9,Michelle Cheatham,13806682500,57002403900,Ashley Coleman,1,1
9,Michelle Cheatham,13806682500,55813191900,David Carral,6,1
9,Michelle Cheatham,13806682500,57188451100,Timothy Finest,1,1
3,Holly T. Ferguson,56443561000,30267595600,Torsten Hahmann,6,1
30,Krzysztof Janowicz,13610913700,55813191900,David Carral,6,1
9,Michelle Cheatham,13806682500,8768122000,Margaret C. O'Brien,7,1
30,Krzysztof Janowicz,13610913700,16550808400,Monika Solanki,9,1
8,Charles F. Vardeman,6506219996,6505917224,B. Rivela,8,1
9,Michelle Cheatham,13806682500,30267595600,Torsten Hahmann,6,1
9,Michelle Cheatham,13806682500,6602813166,Krishnaprasad Thirunarayan,15,1
8,Charles F. Vardeman,6506219996,6507586219,Johan Tivander,2,1
8,Charles F. Vardeman,6506219996,57203202558,David E. Meyer,12,1
9,Michelle Cheatham,13806682500,56440101100,Margaret E.R. O’Brien,8,1
8,Charles F. Vardeman,6506219996,6602813166,Krishnaprasad Thirunarayan,15,1
9,Michelle Cheatham,13806682500,55941882400,Bo P. Weidema,28,1
8,Charles F. Vardeman,6506219996,30267595600,Torsten Hahmann,6,1
8,Charles F. Vardeman,6506219996,23390358300,Simon Scheider,11,1
9,Michelle Cheatham,13806682500,57203202558,David E. Meyer,12,1
3,Holly T. Ferguson,56443561000,6507160931,Gary Berg-Cross,5,1
3,Holly T. Ferguson,56443561000,6602813166,Krishnaprasad Thirunarayan,15,1
9,Michelle Cheatham,13806682500,6507586219,Johan Tivander,2,1
9,Michelle Cheatham,13806682500,6505917224,B. Rivela,8,1
32,Pascal Hitzler,8876646400,57187582800,Bo Yan,4,1
32,Pascal Hitzler,8876646400,57002403900,Ashley Coleman,1,1
8,Brandon Kuczenski,8652033100,57203202558,David E. Meyer,12,1
8,Brandon Kuczenski,8652033100,6507160931,Gary Berg-Cross,5,1
58,Toshino Fukuda,36037263500,57188984882,Dwi M.J. Purnomo,2,1
58,Toshino Fukuda,36037263500,55314539400,Aditya Murda Nugraha,2,1
58,Toshino Fukuda,36037263500,57189234078,Hanif Arief Wisesa,4,1
58,Toshino Fukuda,36037263500,35796300700,Hadaiq R. Sanabila,3,1
58,Toshino Fukuda,36037263500,36004578200,F. Heriyadi,1,1
4,Peng Ji,55426308900,8768122000,Margaret C. O'Brien,7,1
4,Peng Ji,55426308900,56440101100,Margaret E.R. O’Brien,8,1
58,Toshino Fukuda,36037263500,36987733700,M. Wicaksana,1,1
4,Adam I. Shepherd,56113121200,57188451100,Timothy Finest,1,1
58,Toshino Fukuda,36037263500,36987586100,H. Marihot,1,1
1,S. K. Abdurrahman,55905717300,7005646496,Kousuke Sekiyama,18,1
1,S. K. Abdurrahman,55905717300,36037263500,Toshino Fukuda,58,1
5,Adi Wibowo,57205972690,55659657300,D. Widiyanto,2,1
5,Adi Wibowo,57205972690,57192308526,Hairulazwan Bin Hashim,2,1
5,Adi Wibowo,57205972690,57200744005,Indra Waspada,1,1
5,Adi Wibowo,57205972690,57202907571,Kharis Khasburrahman,0,1
5,Adi Wibowo,57205972690,57210080287,Muhammad Nanda Kurniawan,1,1
58,Toshino Fukuda,36037263500,55014464500,Muhammad Sakti Alvissalim,4,1
58,Toshino Fukuda,36037263500,41862250200,Alvissalim M. Sakti,1,1
58,Toshino Fukuda,36037263500,55659657300,D. Widiyanto,2,1
18,Kousuke Sekiyama,7005646496,55314539400,Aditya Murda Nugraha,2,1
6,Cynthia L. Chandler,14014149800,57188451100,Timothy Finest,1,1
18,Kousuke Sekiyama,7005646496,35364718700,Rizki Mardian,2,1
18,Kousuke Sekiyama,7005646496,35304771500,Rusdhianto Effendi,2,1
18,Kousuke Sekiyama,7005646496,55659657300,D. Widiyanto,2,1
18,Kousuke Sekiyama,7005646496,41862250200,Alvissalim M. Sakti,1,1
18,Kousuke Sekiyama,7005646496,55014464500,Muhammad Sakti Alvissalim,4,1
18,Kousuke Sekiyama,7005646496,57188984882,Dwi M.J. Purnomo,2,1
18,Kousuke Sekiyama,7005646496,57189234078,Hanif Arief Wisesa,4,1
58,Toshino Fukuda,36037263500,35304771500,Rusdhianto Effendi,2,1
18,Kousuke Sekiyama,7005646496,35796300700,Hadaiq R. Sanabila,3,1
18,Kousuke Sekiyama,7005646496,36004578200,F. Heriyadi,1,1
6,Cynthia L. Chandler,14014149800,56440101100,Margaret E.R. O’Brien,8,1
18,Kousuke Sekiyama,7005646496,36987733700,M. Wicaksana,1,1
18,Kousuke Sekiyama,7005646496,36987586100,H. Marihot,1,1
58,Toshino Fukuda,36037263500,7005751443,Yusuke Ikemoto,6,1
58,Toshino Fukuda,36037263500,35364718700,Rizki Mardian,2,1
5,Adi Wibowo,57205972690,54974181200,E. A. Manggala,1,1
5,Adi Wibowo,57205972690,55013255900,Big Zaman,2,1
5,Adi Wibowo,57205972690,56032479900,M. Kholid Arrofi,2,1
6,Radu Muschevici,24768359400,57193827905,undefined Triando,0,1
47,Peter Howard Wiebe,7005575114,56440101100,Margaret E.R. O’Brien,8,1
1,Timothy Finest,57188451100,7102737492,Lisa Raymond,4,1
5,Adi Wibowo,57205972690,55905717300,S. K. Abdurrahman,1,1
1,Reza Mauliadi,57193693925,57193693543,Hadiyan Nur Rochman,1,1
1,Reza Mauliadi,57193693925,57190393060,Isnaeni Nurrohmah,2,1
1,Reza Mauliadi,57193693925,55514008400,Puji Rahayu,3,1
6,Radu Muschevici,24768359400,6701714849,Reiner Hähnle,21,1
6,Radu Muschevici,24768359400,57200656560,Moh Afifun Naily,1,1
5,Adi Wibowo,57205972690,36987586100,H. Marihot,1,1
6,Radu Muschevici,24768359400,57193693925,Reza Mauliadi,1,1
4,Lisa Raymond,7102737492,8768122000,Margaret C. O'Brien,7,1
0,Adriyan Chairul Achda,57203279661,24768359400,Radu Muschevici,6,1
1,Siti Ina Sakinah,57194029220,57207302399,Hafiyyan Sayyid Fadhlillah,0,1
0,Irma Latifatul Lailyt,57207295828,57207295985,Oman Komarudint,0,1
16,Stéphane Bressan,6701908788,55884701300,Omar Boucelma,8,1
16,Stéphane Bressan,6701908788,37013447500,Doankhanh Han,0,1
47,Peter Howard Wiebe,7005575114,8768122000,Margaret C. O'Brien,7,1
5,Adi Wibowo,57205972690,36987733700,M. Wicaksana,1,1
5,Adi Wibowo,57205972690,55014602700,Muhammad Iqbal Tawakal,3,1
47,Peter Howard Wiebe,7005575114,57188451100,Timothy Finest,1,1
4,Adam I. Shepherd,56113121200,8768122000,Margaret C. O'Brien,7,1
5,Adi Wibowo,57205972690,55625606200,I. Putu Satwika,4,1
5,Adi Wibowo,57205972690,56032156100,Ikhsanul Habibie,4,1
5,Adi Wibowo,57205972690,56032320700,Robeth Rahmatullah,4,1
5,Adi Wibowo,57205972690,55490339500,Grafika Jati,5,1
5,Adi Wibowo,57205972690,54973804500,Elly Matul Imah,6,1
4,Adam I. Shepherd,56113121200,56440101100,Margaret E.R. O’Brien,8,1
5,Adi Wibowo,57205972690,55014464500,Muhammad Sakti Alvissalim,4,1
5,Adi Wibowo,57205972690,6602213998,Isao Takagawa,4,1
5,Adi Wibowo,57205972690,55625482600,Helmie Arif Wibawa,2,1
5,Adi Wibowo,57205972690,55625581700,Kushartantya,1,1
5,Adi Wibowo,57205972690,56694938800,Sutikno,3,1
5,Adi Wibowo,57205972690,57205093224,A. Bowolaksono,7,1
5,Adi Wibowo,57205972690,55625635400,Adi Nurhadiyatna,7,1
5,Adi Wibowo,57205972690,55339290100,B. Hardjono,8,1
5,Adi Wibowo,57205972690,43061741400,Budi Wiweko,7,1
18,Kousuke Sekiyama,7005646496,7005751443,Yusuke Ikemoto,6,1
1,H. Marihot,36987586100,36987733700,M. Wicaksana,1,1
1,H. Marihot,36987586100,6602213998,Isao Takagawa,4,1
6,Sünje Dallmeier-Tiessen,55496905200,35227399700,Michael D. Hildreth,103,1
40,Sangwon Suh,7201479719,6507160931,Gary Berg-Cross,5,1
16,Wesley Ingwersen,15052044800,55941882400,Bo P. Weidema,28,1
16,Wesley Ingwersen,15052044800,6505917224,B. Rivela,8,1
16,Wesley Ingwersen,15052044800,6507586219,Johan Tivander,2,1
16,Wesley Ingwersen,15052044800,57203202558,David E. Meyer,12,1
